,test,fname,workload,bpk,Z,ZD,N,fpr_monkey,fpr_binarysearch,fpr_scan,t_monkey,t_binarysearch,t_scan,zeroes,n_file
2051,test5,Z0.75_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,4,0.75,0,4,0.07731030000000001,0.07731030000000001,0.07731030000000001,0.28823699999999997,5.682229999999999e-05,4.74104e-05,0.0,142.0
2052,test5,Z0.75_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,5,0.75,0,4,0.0478167,0.0478167,0.0478167,0.338885,5.43534e-05,4.72154e-05,0.0,142.0
2053,test5,Z0.75_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,6,0.75,0,4,0.0295748,0.0295748,0.0295748,0.295164,5.4847e-05,4.7332799999999995e-05,0.0,142.0
2054,test5,Z0.75_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,7,0.75,0,4,0.0182921,0.0182921,0.0182921,0.315307,5.40751e-05,4.83415e-05,0.0,142.0
2055,test5,Z0.75_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,8,0.75,0,4,0.0113137,0.0113137,0.0113137,0.341912,5.63466e-05,5.02676e-05,0.0,142.0
2056,test5,Z0.75_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,1,0.75,3,4,0.365002,0.365002,0.365002,0.272007,6.62851e-05,7.04497e-05,69.0,149.0
2057,test5,Z0.75_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,2,0.75,3,4,0.223493,0.223493,0.223493,0.286043,5.8325e-05,5.49859e-05,4.0,149.0
2058,test5,Z0.75_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,3,0.75,3,4,0.138229,0.138229,0.138229,0.30171,5.60722e-05,4.98408e-05,0.0,149.0
2059,test5,Z0.75_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,4,0.75,3,4,0.0854953,0.0854953,0.0854953,0.305614,5.8209300000000005e-05,5.20712e-05,0.0,149.0
2060,test5,Z0.75_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,5,0.75,3,4,0.05287909999999999,0.05287909999999999,0.05287909999999999,0.312959,5.59687e-05,4.9671899999999994e-05,0.0,149.0
2061,test5,Z0.75_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,6,0.75,3,4,0.0327059,0.0327059,0.0327059,0.31749,5.53055e-05,4.98379e-05,0.0,149.0
2062,test5,Z0.75_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,7,0.75,3,4,0.020228700000000002,0.020228700000000002,0.020228700000000002,0.32413600000000004,5.5849799999999995e-05,4.9738400000000005e-05,0.0,149.0
2063,test5,Z0.75_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,8,0.75,3,4,0.0125115,0.0125115,0.0125115,0.353571,5.6554399999999995e-05,4.97236e-05,0.0,149.0
2064,test5,Z1.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,1,1.0,0,4,0.44917399999999996,0.44917399999999996,0.44917399999999996,0.25869200000000003,5.83153e-05,5.3310500000000004e-05,6.0,151.0
2065,test5,Z1.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,2,1.0,0,4,0.277812,0.277812,0.277812,0.262303,5.77032e-05,5.0537799999999996e-05,0.0,151.0
2066,test5,Z1.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,3,1.0,0,4,0.171827,0.171827,0.171827,0.303333,5.7288000000000004e-05,5.117020000000001e-05,0.0,151.0
2067,test5,Z1.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,4,1.0,0,4,0.106276,0.106276,0.106276,0.296968,5.47299e-05,4.85703e-05,0.0,151.0
2068,test5,Z1.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,5,1.0,0,4,0.0657319,0.0657319,0.0657319,0.329496,5.77001e-05,5.2548599999999994e-05,0.0,151.0
2069,test5,Z1.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,6,1.0,0,4,0.0406554,0.0406554,0.0406554,0.334018,5.564e-05,5.3343e-05,0.0,151.0
2070,test5,Z1.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,7,1.0,0,4,0.0251455,0.0251455,0.0251455,0.31609299999999996,5.45859e-05,4.90149e-05,0.0,151.0
2071,test5,Z1.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,8,1.0,0,4,0.015552600000000001,0.015552600000000001,0.015552600000000001,0.31041199999999997,5.7244099999999996e-05,4.9178900000000004e-05,0.0,151.0
2072,test5,Z1.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,1,1.0,3,4,0.38355100000000003,0.38355100000000003,0.38355100000000003,0.262841,6.27624e-05,6.98335e-05,76.0,150.0
2073,test5,Z1.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,2,1.0,3,4,0.23354699999999998,0.23354699999999998,0.23354699999999998,0.281454,6.19081e-05,5.544100000000001e-05,8.0,150.0
2074,test5,Z1.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,3,1.0,3,4,0.14443599999999998,0.14443599999999998,0.14443599999999998,0.290894,5.8762700000000006e-05,5.01689e-05,0.0,150.0
2075,test5,Z1.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,4,1.0,3,4,0.0893343,0.0893343,0.0893343,0.300244,5.74304e-05,5.41216e-05,0.0,150.0
2076,test5,Z1.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,5,1.0,3,4,0.0552535,0.0552535,0.0552535,0.332279,5.56695e-05,4.97238e-05,0.0,150.0
2077,test5,Z1.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,6,1.0,3,4,0.034174500000000003,0.034174500000000003,0.034174500000000003,0.325887,6.08125e-05,5.2848100000000007e-05,0.0,150.0
2078,test5,Z1.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,7,1.0,3,4,0.021137,0.021137,0.021137,0.318776,5.81402e-05,4.92742e-05,0.0,150.0
2079,test5,Z1.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,8,1.0,3,4,0.013073300000000001,0.013073300000000001,0.013073300000000001,0.323423,5.51662e-05,4.9648400000000004e-05,0.0,150.0
2080,test6,Z0.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,1,0.0,0,4,0.07951180000000001,0.07951180000000001,0.07951180000000001,0.224295,4.39268e-05,4.06035e-05,0.0,153.0
2081,test6,Z0.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,2,0.0,0,4,0.00862381,0.00862381,0.00862381,0.21798499999999998,3.95919e-05,4.0281300000000003e-05,0.0,153.0
2082,test6,Z0.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,3,0.0,0,4,0.000935335,0.0009353339999999999,0.000935335,0.243283,4.0355399999999997e-05,3.72872e-05,0.0,153.0
2083,test6,Z0.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,4,0.0,0,4,0.000101446,0.000101446,0.000101446,0.273138,3.88903e-05,3.66915e-05,0.0,153.0
2084,test6,Z0.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,5,0.0,0,4,1.1002799999999999e-05,1.1002799999999999e-05,1.1002799999999999e-05,0.268061,4.29222e-05,3.99902e-05,0.0,153.0
2085,test6,Z0.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,6,0.0,0,4,1.19336e-06,1.19336e-06,1.19336e-06,0.27126999999999996,4.3470299999999996e-05,4.19208e-05,0.0,153.0
2086,test6,Z0.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,7,0.0,0,4,1.29431e-07,1.29431e-07,1.29431e-07,0.260365,4.1464799999999996e-05,3.79363e-05,0.0,153.0
2087,test6,Z0.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,8,0.0,0,4,1.4038e-08,1.4038e-08,1.4038e-08,0.274393,4.12701e-05,3.94135e-05,0.0,153.0
2088,test6,Z0.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,1,0.0,3,4,0.057645,0.057645,0.057645,0.211616,4.27079e-05,4.0046700000000004e-05,0.0,157.0
2089,test6,Z0.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,2,0.0,3,4,0.00434836,0.00434836,0.00434836,0.228253,4.20008e-05,3.92404e-05,0.0,157.0
2090,test6,Z0.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,3,0.0,3,4,0.00032801099999999996,0.00032801099999999996,0.00032801099999999996,0.243184,4.16375e-05,3.84723e-05,0.0,157.0
2091,test6,Z0.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,4,0.0,3,4,2.4743000000000003e-05,2.4743000000000003e-05,2.4743000000000003e-05,0.26809499999999997,4.31186e-05,4.03867e-05,0.0,157.0
2092,test6,Z0.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,5,0.0,3,4,1.8664500000000001e-06,1.8664500000000001e-06,1.8664500000000001e-06,0.255244,4.2197700000000004e-05,3.94348e-05,0.0,157.0
2093,test6,Z0.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,6,0.0,3,4,1.40793e-07,1.40793e-07,1.40793e-07,0.26209,4.2812700000000004e-05,3.9827800000000005e-05,0.0,157.0
2094,test6,Z0.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,7,0.0,3,4,1.0620499999999999e-08,1.0620499999999999e-08,1.0620499999999999e-08,0.28003,4.46209e-05,4.05696e-05,0.0,157.0
2095,test6,Z0.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,8,0.0,3,4,8.011389999999999e-10,8.01138e-10,8.011389999999999e-10,0.265029,4.174439999999999e-05,3.89992e-05,0.0,157.0
2096,test6,Z0.25_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,1,0.25,0,4,0.199913,0.199913,0.199913,0.223446,6.36949e-05,7.70608e-05,110.0,147.0
2097,test6,Z0.25_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,2,0.25,0,4,0.121163,0.121163,0.121163,0.28636,5.4148000000000004e-05,4.72147e-05,0.0,147.0
2098,test6,Z0.25_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,3,0.25,0,4,0.07493989999999999,0.07493989999999999,0.07493989999999999,0.306684,5.71887e-05,4.9094899999999996e-05,0.0,147.0
2099,test6,Z0.25_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,4,0.25,0,4,0.0463506,0.0463506,0.0463506,0.304794,5.51764e-05,4.83364e-05,0.0,147.0
2100,test6,Z0.25_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,5,0.25,0,4,0.028668,0.028668,0.028668,0.339436,5.6493e-05,4.878729999999999e-05,0.0,147.0
2101,test6,Z0.25_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,6,0.25,0,4,0.017731200000000003,0.017731200000000003,0.017731200000000003,0.359939,6.03287e-05,5.1934499999999995e-05,0.0,147.0
2102,test6,Z0.25_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,7,0.25,0,4,0.010966799999999999,0.010966799999999999,0.010966799999999999,0.32398499999999997,5.72771e-05,4.84797e-05,0.0,147.0
2103,test6,Z0.25_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,8,0.25,0,4,0.006783,0.006783,0.006783,0.342696,5.89491e-05,4.9413199999999996e-05,0.0,147.0
2104,test6,Z0.25_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,1,0.25,3,4,0.269378,0.269378,0.269378,0.213031,6.12175e-05,7.32491e-05,102.0,148.0
2105,test6,Z0.25_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,2,0.25,3,4,0.15443099999999998,0.15443099999999998,0.15443099999999998,0.243986,5.67927e-05,5.722e-05,28.0,148.0
2106,test6,Z0.25_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,3,0.25,3,4,0.095346,0.095346,0.095346,0.27669,5.385560000000001e-05,4.7528500000000004e-05,0.0,148.0
2107,test6,Z0.25_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,4,0.25,3,4,0.0589717,0.0589717,0.0589717,0.286587,6.05192e-05,5.16787e-05,0.0,148.0
2108,test6,Z0.25_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,5,0.25,3,4,0.036474099999999995,0.036474099999999995,0.036474099999999995,0.299267,5.2139300000000004e-05,4.6352799999999994e-05,0.0,148.0
2109,test6,Z0.25_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,6,0.25,3,4,0.022559299999999997,0.022559299999999997,0.022559299999999997,0.301363,5.29793e-05,4.7542e-05,0.0,148.0
2110,test6,Z0.25_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,7,0.25,3,4,0.013953,0.013953,0.013953,0.290661,5.60342e-05,4.8964899999999996e-05,0.0,148.0
2111,test6,Z0.25_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,8,0.25,3,4,0.00862997,0.00862997,0.00862997,0.284173,5.34181e-05,4.75792e-05,0.0,148.0
2112,test6,Z0.5_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,1,0.5,0,4,0.28564,0.28564,0.28564,0.254994,6.34092e-05,6.63224e-05,57.0,149.0
2113,test6,Z0.5_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,2,0.5,0,4,0.17632,0.17632,0.17632,0.294903,6.350770000000001e-05,5.48894e-05,0.0,149.0
2114,test6,Z0.5_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,3,0.5,0,4,0.109055,0.109055,0.109055,0.311077,5.71123e-05,5.07237e-05,0.0,149.0
2115,test6,Z0.5_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,4,0.5,0,4,0.06745069999999999,0.06745069999999999,0.06745069999999999,0.327959,5.8268500000000006e-05,5.1394700000000004e-05,0.0,149.0
2116,test6,Z0.5_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,5,0.5,0,4,0.0417184,0.0417184,0.0417184,0.361062,6.348350000000001e-05,5.3649899999999996e-05,0.0,149.0
2117,test6,Z0.5_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,6,0.5,0,4,0.025802999999999996,0.025802999999999996,0.025802999999999996,0.313025,5.5361499999999995e-05,5.01619e-05,0.0,149.0
2118,test6,Z0.5_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,7,0.5,0,4,0.0159592,0.0159592,0.0159592,0.332291,5.73609e-05,5.01875e-05,0.0,149.0
2119,test6,Z0.5_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,8,0.5,0,4,0.00987083,0.00987083,0.00987083,0.31966300000000003,5.75005e-05,5.08786e-05,0.0,149.0
2120,test6,Z0.5_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,1,0.5,3,4,0.343225,0.343225,0.343225,0.231355,6.473279999999999e-05,7.34607e-05,89.0,150.0
2121,test6,Z0.5_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,2,0.5,3,4,0.20723699999999998,0.20723699999999998,0.20723699999999998,0.280512,6.08112e-05,5.72934e-05,8.0,150.0
2122,test6,Z0.5_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,3,0.5,3,4,0.128146,0.128146,0.128146,0.329656,5.93075e-05,5.2273e-05,0.0,150.0
2123,test6,Z0.5_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,4,0.5,3,4,0.0792588,0.0792588,0.0792588,0.319439,5.82287e-05,5.1285799999999996e-05,0.0,150.0
2124,test6,Z0.5_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,5,0.5,3,4,0.049021800000000004,0.049021800000000004,0.049021800000000004,0.310228,5.7973900000000004e-05,5.03702e-05,0.0,150.0
2125,test6,Z0.5_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,6,0.5,3,4,0.030320099999999996,0.030320099999999996,0.030320099999999996,0.346009,5.8538999999999996e-05,5.09521e-05,0.0,150.0
2126,test6,Z0.5_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,7,0.5,3,4,0.018753099999999998,0.018753099999999998,0.018753099999999998,0.325063,6.139930000000001e-05,5.51147e-05,0.0,150.0
2127,test6,Z0.5_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,8,0.5,3,4,0.011598899999999999,0.011598899999999999,0.011598899999999999,0.330816,6.26562e-05,5.4555900000000004e-05,0.0,150.0
2128,test6,Z0.75_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,1,0.75,0,4,0.449223,0.449223,0.449223,0.270223,6.0452600000000005e-05,5.6578100000000006e-05,6.0,154.0
2129,test6,Z0.75_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,2,0.75,0,4,0.277845,0.277845,0.277845,0.317392,5.71338e-05,5.0584399999999996e-05,0.0,154.0
2130,test6,Z0.75_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,3,0.75,0,4,0.171848,0.171848,0.171848,0.361108,6.20028e-05,5.43646e-05,0.0,154.0
2131,test6,Z0.75_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,4,0.75,0,4,0.10628900000000001,0.10628900000000001,0.10628900000000001,0.321855,5.9079499999999996e-05,5.1974499999999995e-05,0.0,154.0
2132,test6,Z0.75_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,5,0.75,0,4,0.06573989999999999,0.06573989999999999,0.06573989999999999,0.35631199999999996,5.6841099999999994e-05,5.0999300000000005e-05,0.0,154.0
2133,test6,Z0.75_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,6,0.75,0,4,0.0406603,0.0406603,0.0406603,0.360054,6.189470000000001e-05,5.4528900000000006e-05,0.0,154.0
2134,test6,Z0.75_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,7,0.75,0,4,0.0251485,0.0251485,0.0251485,0.356069,5.7148e-05,5.40081e-05,0.0,154.0
2135,test6,Z0.75_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,8,0.75,0,4,0.015554499999999999,0.015554499999999999,0.015554499999999999,0.370207,5.90707e-05,5.1355200000000006e-05,0.0,154.0
2136,test6,Z0.75_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,1,0.75,3,4,0.34727399999999997,0.34727399999999997,0.34727399999999997,0.260522,6.57618e-05,7.151810000000001e-05,73.0,151.0
2137,test6,Z0.75_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,2,0.75,3,4,0.21139699999999997,0.21139699999999997,0.21139699999999997,0.27876599999999996,6.19625e-05,5.5673599999999995e-05,7.0,151.0
2138,test6,Z0.75_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,3,0.75,3,4,0.130727,0.130727,0.130727,0.308179,5.8378900000000004e-05,5.0834499999999996e-05,0.0,151.0
2139,test6,Z0.75_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,4,0.75,3,4,0.0808549,0.0808549,0.0808549,0.336336,5.90727e-05,5.26583e-05,0.0,151.0
2140,test6,Z0.75_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,5,0.75,3,4,0.050009,0.050009,0.050009,0.332111,5.76687e-05,5.0741499999999995e-05,0.0,151.0
2141,test6,Z0.75_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,6,0.75,3,4,0.030930700000000002,0.030930700000000002,0.030930700000000002,0.335404,6.31128e-05,5.529e-05,0.0,151.0
2142,test6,Z0.75_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,7,0.75,3,4,0.0191308,0.0191308,0.0191308,0.345436,5.64917e-05,5.18128e-05,0.0,151.0
2143,test6,Z0.75_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,8,0.75,3,4,0.0118324,0.0118324,0.0118324,0.355191,5.90954e-05,4.97431e-05,0.0,151.0
2144,test6,Z1.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,1,1.0,0,4,0.44747,0.44747,0.44747,0.310151,6.47072e-05,5.9810200000000005e-05,15.0,154.0
2145,test6,Z1.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,2,1.0,0,4,0.276758,0.276758,0.276758,0.297167,5.8668599999999996e-05,5.2751000000000004e-05,0.0,154.0
2146,test6,Z1.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,3,1.0,0,4,0.171176,0.171176,0.171176,0.312094,5.9603500000000006e-05,5.14113e-05,0.0,154.0
2147,test6,Z1.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,4,1.0,0,4,0.105873,0.105873,0.105873,0.36247199999999996,5.97468e-05,5.16752e-05,0.0,154.0
2148,test6,Z1.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,5,1.0,0,4,0.0654825,0.0654825,0.0654825,0.29989099999999996,5.83883e-05,5.04957e-05,0.0,154.0
2149,test6,Z1.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,6,1.0,0,4,0.0405011,0.0405011,0.0405011,0.351556,5.7419799999999995e-05,5.28907e-05,0.0,154.0
2150,test6,Z1.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,7,1.0,0,4,0.0250501,0.0250501,0.0250501,0.369707,5.9203199999999996e-05,5.1116300000000004e-05,0.0,154.0
2151,test6,Z1.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,8,1.0,0,4,0.0154935,0.0154935,0.0154935,0.334696,5.7575500000000005e-05,5.1561400000000004e-05,0.0,154.0
2152,test6,Z1.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,1,1.0,3,4,0.36186999999999997,0.36186999999999997,0.36186999999999997,0.299955,6.98983e-05,7.59755e-05,60.0,153.0
2153,test6,Z1.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,2,1.0,3,4,0.221277,0.221277,0.221277,0.331835,6.59073e-05,5.74687e-05,2.0,153.0
2154,test6,Z1.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,3,1.0,3,4,0.13685799999999998,0.13685799999999998,0.13685799999999998,0.352943,6.25121e-05,5.40249e-05,0.0,153.0
2155,test6,Z1.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,4,1.0,3,4,0.08464719999999999,0.08464719999999999,0.08464719999999999,0.373232,6.45604e-05,5.519979999999999e-05,0.0,153.0
2156,test6,Z1.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,5,1.0,3,4,0.0523545,0.0523545,0.0523545,0.340416,6.18506e-05,5.3276199999999997e-05,0.0,153.0
2157,test6,Z1.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,6,1.0,3,4,0.032381400000000005,0.032381400000000005,0.032381400000000005,0.361199,6.30415e-05,5.35395e-05,0.0,153.0
2158,test6,Z1.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,7,1.0,3,4,0.020028,0.020028,0.020028,0.376328,6.266770000000001e-05,5.3053699999999997e-05,0.0,153.0
2159,test6,Z1.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,8,1.0,3,4,0.0123874,0.0123874,0.0123874,0.351389,6.22952e-05,5.41716e-05,0.0,153.0
2160,test7,Z0.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,1,0.0,0,4,0.0773537,0.0773537,0.0773537,0.212065,4.50372e-05,4.0132199999999995e-05,0.0,149.0
2161,test7,Z0.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,2,0.0,0,4,0.00762933,0.00762933,0.00762933,0.21200300000000002,3.8495100000000004e-05,3.66091e-05,0.0,149.0
2162,test7,Z0.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,3,0.0,0,4,0.000752475,0.000752475,0.000752475,0.220525,4.19786e-05,3.8525e-05,0.0,149.0
2163,test7,Z0.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,4,0.0,0,4,7.421600000000001e-05,7.421600000000001e-05,7.421600000000001e-05,0.213219,3.9109499999999995e-05,3.6372800000000005e-05,0.0,149.0
2164,test7,Z0.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,5,0.0,0,4,7.31987e-06,7.31987e-06,7.31987e-06,0.238188,3.9606e-05,3.65179e-05,0.0,149.0
2165,test7,Z0.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,6,0.0,0,4,7.21953e-07,7.21952e-07,7.21953e-07,0.219373,3.90708e-05,3.80928e-05,0.0,149.0
2166,test7,Z0.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,7,0.0,0,4,7.12056e-08,7.12056e-08,7.12056e-08,0.238486,3.9453400000000004e-05,3.7215900000000004e-05,0.0,149.0
2167,test7,Z0.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,8,0.0,0,4,7.02295e-09,7.02295e-09,7.02295e-09,0.236842,3.9109299999999995e-05,3.92151e-05,0.0,149.0
2168,test7,Z0.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,1,0.0,3,4,0.052633000000000006,0.052633000000000006,0.052633000000000006,0.233594,4.09644e-05,3.80556e-05,0.0,152.0
2169,test7,Z0.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,2,0.0,3,4,0.0055408,0.0055408,0.0055408,0.256397,4.19538e-05,3.8195700000000004e-05,0.0,152.0
2170,test7,Z0.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,3,0.0,3,4,0.000583293,0.000583293,0.000583293,0.25950100000000004,4.02223e-05,3.95446e-05,0.0,152.0
2171,test7,Z0.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,4,0.0,3,4,6.14047e-05,6.14047e-05,6.14047e-05,0.24637699999999998,4.08373e-05,3.8129899999999996e-05,0.0,152.0
2172,test7,Z0.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,5,0.0,3,4,6.4642200000000004e-06,6.4642200000000004e-06,6.4642200000000004e-06,0.24826700000000002,4.152189999999999e-05,3.79756e-05,0.0,152.0
2173,test7,Z0.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,6,0.0,3,4,6.80505e-07,6.80505e-07,6.80505e-07,0.250143,4.0710599999999996e-05,3.86328e-05,0.0,152.0
2174,test7,Z0.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,7,0.0,3,4,7.163839999999999e-08,7.163839999999999e-08,7.163839999999999e-08,0.22876300000000002,4.0512199999999995e-05,3.94521e-05,0.0,152.0
2175,test7,Z0.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,8,0.0,3,4,7.54155e-09,7.54155e-09,7.54155e-09,0.240661,4.3971400000000004e-05,3.8192800000000005e-05,0.0,152.0
2176,test7,Z0.25_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,1,0.25,0,4,0.16000699999999998,0.16000699999999998,0.16000699999999998,0.22098800000000002,6.422e-05,7.09696e-05,83.0,147.0
2177,test7,Z0.25_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,2,0.25,0,4,0.09836210000000001,0.09836210000000001,0.09836210000000001,0.27322399999999997,5.60557e-05,4.94017e-05,0.0,147.0
